epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,1741.15,1.03053,0.94283,1.35585,0.77017,0.80686,0.85762,0.5982,1.05534,1.30059,1.2873,0.000285344,0.000285344,0.000285344
110,1756.78,1.04335,0.96654,1.37366,0.73277,0.78467,0.81471,0.57736,1.10067,1.56911,1.30211,0.000280866,0.000280866,0.000280866
111,1772.56,1.03428,0.93455,1.37136,0.70579,0.78702,0.80215,0.58095,1.04264,1.45681,1.2656,0.000276388,0.000276388,0.000276388
112,1788.57,1.02743,0.94441,1.36436,0.74208,0.81102,0.8609,0.62943,1.01269,1.27084,1.24772,0.000271909,0.000271909,0.000271909
113,1804.36,1.01551,0.92491,1.34301,0.74057,0.79557,0.83154,0.58392,1.13748,1.42172,1.29599,0.000267431,0.000267431,0.000267431
114,1819.79,1.02943,0.94136,1.36476,0.71662,0.79203,0.8465,0.61493,1.00096,1.27723,1.2325,0.000262953,0.000262953,0.000262953
115,1835.45,0.99602,0.90767,1.33879,0.75164,0.81822,0.84435,0.62194,0.99298,1.20342,1.21354,0.000258474,0.000258474,0.000258474
116,1850.93,1.01438,0.92958,1.35685,0.74951,0.76617,0.83282,0.5867,1.1263,1.60444,1.321,0.000253996,0.000253996,0.000253996
117,1866.77,1.01305,0.92979,1.33973,0.73512,0.80207,0.86744,0.6094,1.09337,1.48304,1.28496,0.000249518,0.000249518,0.000249518
118,1882.33,1.01191,0.93656,1.34605,0.75542,0.79261,0.85354,0.61306,1.06691,1.35295,1.25675,0.00024504,0.00024504,0.00024504
119,1898.06,1.00298,0.89344,1.33936,0.71277,0.79195,0.84481,0.61326,1.01834,1.31424,1.24558,0.000240561,0.000240561,0.000240561
120,1913.84,1.00587,0.92168,1.34108,0.72689,0.81894,0.84219,0.5952,1.07028,1.41037,1.28273,0.000236083,0.000236083,0.000236083
121,1929.46,0.98609,0.89907,1.32467,0.72243,0.78084,0.83217,0.5953,1.11176,1.65485,1.30003,0.000231605,0.000231605,0.000231605
122,1945.19,1.0058,0.89796,1.33924,0.75634,0.78239,0.85557,0.61705,1.02143,1.27712,1.21692,0.000227126,0.000227126,0.000227126
123,1961.21,0.99973,0.90502,1.3335,0.77845,0.77908,0.85836,0.61282,1.0723,1.3788,1.27058,0.000222648,0.000222648,0.000222648
124,1976.8,0.98768,0.90922,1.34082,0.71409,0.78033,0.82741,0.60376,1.09764,1.4766,1.27469,0.00021817,0.00021817,0.00021817
125,1992.53,0.99251,0.90028,1.33985,0.75111,0.80444,0.87231,0.63344,1.05037,1.35277,1.25985,0.000213692,0.000213692,0.000213692
126,2008.22,0.97745,0.8847,1.31898,0.7214,0.80124,0.8329,0.59738,1.11369,1.39347,1.28171,0.000209213,0.000209213,0.000209213
127,2024.22,0.96938,0.88791,1.3167,0.72516,0.80155,0.84411,0.60372,1.05964,1.41534,1.2663,0.000204735,0.000204735,0.000204735
128,2040.15,0.9744,0.8751,1.31966,0.75724,0.80389,0.86964,0.6317,1.02708,1.29621,1.23932,0.000200257,0.000200257,0.000200257
129,2055.82,0.96077,0.86451,1.31533,0.74473,0.79628,0.88669,0.66244,1.03112,1.28489,1.2377,0.000195778,0.000195778,0.000195778
130,2071.7,0.96748,0.88819,1.3137,0.74226,0.8023,0.87202,0.63044,1.00776,1.37695,1.23683,0.0001913,0.0001913,0.0001913
131,2087.26,0.96474,0.87012,1.31382,0.73491,0.8013,0.86553,0.63202,1.03534,1.42786,1.25099,0.000186822,0.000186822,0.000186822
132,2102.74,0.96052,0.84609,1.30466,0.76335,0.81208,0.867,0.63368,1.03388,1.27411,1.23123,0.000182343,0.000182343,0.000182343
133,2118.4,0.95686,0.85821,1.30547,0.77718,0.81243,0.86647,0.62786,1.04636,1.34573,1.23274,0.000177865,0.000177865,0.000177865
134,2133.93,0.94745,0.87649,1.30964,0.73161,0.7898,0.86716,0.61854,1.06486,1.51395,1.25649,0.000173387,0.000173387,0.000173387
135,2149.31,0.94914,0.86375,1.29695,0.77039,0.81272,0.88153,0.6317,1.04761,1.33944,1.24622,0.000168909,0.000168909,0.000168909
136,2165.09,0.94202,0.84207,1.28823,0.7515,0.77104,0.86238,0.61154,1.10636,1.42215,1.27503,0.00016443,0.00016443,0.00016443
137,2180.79,0.93815,0.85081,1.30003,0.74443,0.78961,0.85096,0.6105,1.06634,1.47036,1.25628,0.000159952,0.000159952,0.000159952
138,2196.61,0.9469,0.83925,1.30153,0.76172,0.81753,0.87356,0.64419,1.0375,1.31833,1.22883,0.000155474,0.000155474,0.000155474
139,2212.3,0.93271,0.82253,1.29274,0.73958,0.81948,0.87994,0.6349,1.04978,1.27616,1.25059,0.000150995,0.000150995,0.000150995
140,2228.19,0.94914,0.86538,1.29606,0.74465,0.77111,0.86194,0.63062,1.01211,1.46976,1.24054,0.000146517,0.000146517,0.000146517
141,2244.21,0.92957,0.85234,1.28903,0.72961,0.80662,0.86062,0.64539,0.99752,1.27125,1.21642,0.000142039,0.000142039,0.000142039
142,2260.18,0.93395,0.83853,1.28711,0.7386,0.77265,0.82545,0.60263,1.06958,1.5791,1.27736,0.000137561,0.000137561,0.000137561
143,2275.88,0.93302,0.85298,1.29475,0.73909,0.79518,0.86104,0.62222,1.04438,1.44121,1.25593,0.000133082,0.000133082,0.000133082
144,2291.27,0.93043,0.83583,1.28936,0.7664,0.8052,0.86876,0.62434,1.04311,1.37789,1.25845,0.000128604,0.000128604,0.000128604
145,2307.16,0.91005,0.83077,1.2808,0.76778,0.82035,0.86943,0.636,1.03193,1.31188,1.23436,0.000124126,0.000124126,0.000124126
146,2322.78,0.91238,0.82471,1.27211,0.73192,0.80733,0.86045,0.62545,1.05817,1.4016,1.25656,0.000119647,0.000119647,0.000119647
147,2338.33,0.91941,0.82614,1.27973,0.76597,0.79271,0.86912,0.63264,1.07453,1.47952,1.26842,0.000115169,0.000115169,0.000115169
148,2353.89,0.91378,0.81466,1.28182,0.74872,0.80147,0.85684,0.62965,1.06122,1.36951,1.25784,0.000110691,0.000110691,0.000110691
149,2369.65,0.91153,0.81395,1.26315,0.75495,0.81632,0.87825,0.64354,1.02692,1.3246,1.23947,0.000106212,0.000106212,0.000106212
150,2385.2,0.90645,0.81908,1.27705,0.76911,0.80748,0.86828,0.62688,1.06736,1.4531,1.25988,0.000101734,0.000101734,0.000101734
151,2400.89,0.90983,0.80314,1.27067,0.74983,0.78856,0.85749,0.60705,1.07033,1.53827,1.26883,9.72559e-05,9.72559e-05,9.72559e-05
152,2416.39,0.90547,0.7931,1.27602,0.76628,0.81146,0.8646,0.62793,1.03351,1.40746,1.24219,9.27776e-05,9.27776e-05,9.27776e-05
153,2432.19,0.90693,0.80908,1.26592,0.73171,0.79181,0.85888,0.62299,1.07896,1.48617,1.25971,8.82993e-05,8.82993e-05,8.82993e-05
154,2448.03,0.87993,0.78726,1.2503,0.73252,0.80315,0.85927,0.64166,1.02055,1.44006,1.23974,8.3821e-05,8.3821e-05,8.3821e-05
155,2463.83,0.89078,0.81043,1.25918,0.74165,0.79942,0.85962,0.63152,1.04726,1.42592,1.25045,7.93427e-05,7.93427e-05,7.93427e-05
156,2479.68,0.8977,0.79959,1.26265,0.73796,0.80224,0.86588,0.62203,1.05719,1.44044,1.25036,7.48644e-05,7.48644e-05,7.48644e-05
157,2495.49,0.89859,0.79765,1.26565,0.74937,0.79278,0.8654,0.62503,1.04417,1.48262,1.24545,7.03861e-05,7.03861e-05,7.03861e-05
158,2511.1,0.86875,0.77973,1.24646,0.74352,0.80047,0.86209,0.63457,1.02754,1.46559,1.2472,6.59078e-05,6.59078e-05,6.59078e-05
159,2526.96,0.88431,0.77689,1.25122,0.73949,0.78347,0.84218,0.61272,1.04929,1.54097,1.25898,6.14295e-05,6.14295e-05,6.14295e-05
